model,combo,sharpe,cost_adjusted_sharpe,sortino,max_drawdown,cvar,turnover
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LINKBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_LTCBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_NEARBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ETHBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_ICPBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LINKBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_LTCBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_NEARBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_FILBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LINKBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_LTCBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_NEARBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_ICPBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_LTCBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_NEARBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LINKBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_NEARBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_LTCBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_SOLBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_SOLBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_SOLBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_SOLBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_SOLBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_NEARBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_STXBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_STXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_STXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_STXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_SOLBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_TRXBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_TRXBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_TRXBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_STXBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_TRXBTC_UNIBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_TRXBTC_UNIBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_TRXBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_UNIBTC_XLMBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BCHBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_ETCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_ETHBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_FILBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_ICPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_DOTBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_ETHBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_FILBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_ICPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETCBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_FILBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_ICPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ETHBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_ICPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_SOLBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_STXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_TRXBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_UNIBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_XLMBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_FILBTC_XRPBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ICPBTC_LINKBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ICPBTC_LTCBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ICPBTC_NEARBTC,,,inf,0.0,0.0,0.0
MV,ADABTC_BNBBTC_DOGEBTC_ICPBTC_SOLBTC,,,inf,0.0,0.0,0.0
